name	type	units	low_cutoff	high_cutoff	sampling_frequency
D9	SEEG	muV	n/a	n/a	499.998117448616
D10	SEEG	muV	n/a	n/a	499.998117448616
D11	SEEG	muV	n/a	n/a	499.998117448616
D12	SEEG	muV	n/a	n/a	499.998117448616
L1	SEEG	muV	n/a	n/a	499.998117448616
L2	SEEG	muV	n/a	n/a	499.998117448616
L3	SEEG	muV	n/a	n/a	499.998117448616
L4	SEEG	muV	n/a	n/a	499.998117448616
L5	SEEG	muV	n/a	n/a	499.998117448616
L6	SEEG	muV	n/a	n/a	499.998117448616
L7	SEEG	muV	n/a	n/a	499.998117448616
L8	SEEG	muV	n/a	n/a	499.998117448616
L9	SEEG	muV	n/a	n/a	499.998117448616
L10	SEEG	muV	n/a	n/a	499.998117448616
L11	SEEG	muV	n/a	n/a	499.998117448616
L12	SEEG	muV	n/a	n/a	499.998117448616
